

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1951 to November 7, 2016, retrieved on November 8, 2016"
" (24053 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 64% of requested data were available from station SALINAS.C.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        20333            0            0            0         3720        "
"                     SALINAS.C    none         none         none         "
"Air Temps, max/min   19621            0            0            0         4432        "
"                     SALINAS.C    none         none         none         "
"Weather Condition     6167            0            0            0        17886        "
"                     SALINAS.C    none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
SALINAS.C,19510124,2359,0.000,,20.6,6.7,,,,,,,,,,,,,
SALINAS.C,19510125,2359,0.000,,22.8,7.2,,,,,,,,,,,,,
SALINAS.C,19510126,2359,0.000,,18.3,2.2,,F,,,,,,,,,,,
SALINAS.C,19510127,2359,0.000,,13.3,6.1,,F,,,,,,,,,,,
SALINAS.C,19510128,2359,0.000,,16.1,7.2,,,,,,,,,,,,,
SALINAS.C,19510129,2359,4.315,,10.6,5.0,,R,,,,,,,,,,,
SALINAS.C,19510130,2359,0.000,,12.8,0.0,,,,,,,,,,,,,
SALINAS.C,19510131,2359,0.000,,14.4,-1.7,,,,,,,,,,,,,
SALINAS.C,19510201,2359,0.000,,16.7,-0.6,,,,,,,,,,,,,
SALINAS.C,19510202,2359,0.000,,18.3,2.8,,,,,,,,,,,,,
SALINAS.C,19510203,2359,0.000,,20.0,3.3,,,,,,,,,,,,,
SALINAS.C,19510204,2359,9.645,,18.3,8.3,,R,,,,,,,,,,,
SALINAS.C,19510205,2359,1.015,,18.3,10.0,,R,,,,,,,,,,,
SALINAS.C,19510206,2359,0.000,,21.7,7.2,,F,,,,,,,,,,,
SALINAS.C,19510207,2359,0.000,,21.1,10.6,,,,,,,,,,,,,
SALINAS.C,19510208,2359,0.000,,22.2,8.3,,F,,,,,,,,,,,
SALINAS.C,19510209,2359,0,,22.8,8.3,,F,,,,,,,,,,,
SALINAS.C,19510210,2359,0.508,,16.7,8.9,,R,,,,,,,,,,,
SALINAS.C,19510211,2359,2.284,,18.3,8.3,,R,,,,,,,,,,,
SALINAS.C,19510212,2359,3.046,,17.2,8.9,,R,,,,,,,,,,,
SALINAS.C,19510213,2359,0.000,,21.7,5.0,,F,,,,,,,,,,,
SALINAS.C,19510214,2359,0.000,,17.2,6.1,,,,,,,,,,,,,
SALINAS.C,19510215,2359,0,,17.2,5.0,,,,,,,,,,,,,
SALINAS.C,19510216,2359,0.000,,20.6,1.7,,,,,,,,,,,,,
SALINAS.C,19510217,2359,1.015,,15.0,5.0,,R,,,,,,,,,,,
SALINAS.C,19510218,2359,0.000,,14.4,2.2,,,,,,,,,,,,,
SALINAS.C,19510219,2359,0.000,,16.7,0.0,,,,,,,,,,,,,
SALINAS.C,19510220,2359,1.777,,16.1,0.6,,R,,,,,,,,,,,
SALINAS.C,19510221,2359,8.376,,14.4,2.2,,R,,,,,,,,,,,
SALINAS.C,19510222,2359,0.000,,13.3,1.1,,,,,,,,,,,,,
SALINAS.C,19510223,2359,0.000,,12.8,3.3,,,,,,,,,,,,,
SALINAS.C,19510224,2359,0.000,,17.8,0.6,,,,,,,,,,,,,
SALINAS.C,19510225,2359,1.523,,12.8,1.7,,R,,,,,,,,,,,
SALINAS.C,19510226,2359,7.614,,8.9,2.2,,R,,,,,,,,,,,
SALINAS.C,19510227,2359,0.761,,12.8,2.8,,R,,,,,,,,,,,
SALINAS.C,19510228,2359,9.137,,9.4,1.7,,,,,,,,,,,,,
SALINAS.C,19510301,2359,0.508,,11.7,1.7,,R,,,,,,,,,,,
SALINAS.C,19510302,2359,0.000,,11.7,-1.1,,,,,,,,,,,,,
SALINAS.C,19510303,2359,0.000,,15.6,-0.6,,,,,,,,,,,,,
SALINAS.C,19510304,2359,3.553,,12.2,2.2,,R,,,,,,,,,,,
SALINAS.C,19510305,2359,9.899,,12.8,7.2,,R,,,,,,,,,,,
SALINAS.C,19510306,2359,0,,14.4,6.1,,,,,,,,,,,,,
SALINAS.C,19510307,2359,0.508,,16.7,6.1,,R,,,,,,,,,,,
SALINAS.C,19510308,2359,0.000,,17.2,2.2,,,,,,,,,,,,,
SALINAS.C,19510309,2359,0,,15.0,2.8,,,,,,,,,,,,,
SALINAS.C,19510310,2359,0.000,,16.1,-0.6,,,,,,,,,,,,,
SALINAS.C,19510311,2359,0.000,,22.2,0.6,,,,,,,,,,,,,
SALINAS.C,19510312,2359,0.000,,25.6,3.3,,,,,,,,,,,,,
SALINAS.C,19510313,2359,0.000,,25.0,3.9,,,,,,,,,,,,,
SALINAS.C,19510314,2359,0.000,,28.9,7.2,,F,,,,,,,,,,,
SALINAS.C,19510315,2359,0.000,,16.7,5.6,,F,,,,,,,,,,,
SALINAS.C,19510316,2359,0.000,,15.6,4.4,,,,,,,,,,,,,
SALINAS.C,19510317,2359,0.000,,23.3,0.6,,F,,,,,,,,,,,
SALINAS.C,19510318,2359,0.000,,26.1,4.4,,,,,,,,,,,,,
SALINAS.C,19510319,2359,0.000,,23.9,5.0,,,,,,,,,,,,,
SALINAS.C,19510320,2359,0.000,,21.7,6.1,,,,,,,,,,,,,
SALINAS.C,19510321,2359,0.000,,17.2,6.7,,,,,,,,,,,,,
SALINAS.C,19510322,,,,,,,,,,,,,,,,,,
SALINAS.C,19510323,2359,0.000,,25.6,4.4,,,,,,,,,,,,,
SALINAS.C,19510324,2359,0.000,,28.9,7.2,,,,,,,,,,,,,
SALINAS.C,19510325,2359,0.000,,18.3,5.0,,,,,,,,,,,,,
SALINAS.C,19510326,2359,0.000,,18.3,7.8,,,,,,,,,,,,,
SALINAS.C,19510327,2359,0.000,,25.6,4.4,,F,,,,,,,,,,,
SALINAS.C,19510328,2359,0.000,,23.9,5.6,,HZ,,,,,,,,,,,
SALINAS.C,19510329,,,,,,,,,,,,,,,,,,
SALINAS.C,19510330,2359,0.000,,15.0,2.8,,,,,,,,,,,,,
SALINAS.C,19510331,2359,0.000,,18.9,1.7,,,,,,,,,,,,,
SALINAS.C,19510401,2359,0.000,,17.2,2.8,,,,,,,,,,,,,
SALINAS.C,19510402,2359,0.000,,20.6,3.9,,,,,,,,,,,,,
SALINAS.C,19510403,2359,0.000,,16.1,6.7,,,,,,,,,,,,,
SALINAS.C,19510404,2359,0.000,,15.0,9.4,,,,,,,,,,,,,
SALINAS.C,19510405,2359,0.000,,14.4,10.0,,,,,,,,,,,,,
SALINAS.C,19510406,2359,0,,13.9,10.0,,,,,,,,,,,,,
SALINAS.C,19510407,2359,0,,13.9,8.9,,,,,,,,,,,,,
SALINAS.C,19510408,2359,0.000,,22.8,8.3,,F,,,,,,,,,,,
SALINAS.C,19510409,2359,0.000,,22.2,7.2,,F,,,,,,,,,,,
SALINAS.C,19510410,2359,0.000,,16.7,8.3,,F,,,,,,,,,,,
SALINAS.C,19510411,2359,0.000,,18.3,10.0,,F,,,,,,,,,,,
SALINAS.C,19510412,2359,0.000,,18.9,10.0,,F,,,,,,,,,,,
SALINAS.C,19510413,2359,0,,16.1,9.4,,F,,,,,,,,,,,
SALINAS.C,19510414,2359,0,,13.3,8.9,,F,,,,,,,,,,,
SALINAS.C,19510415,2359,0.508,,12.2,8.9,,R,,,,,,,,,,,
SALINAS.C,19510416,2359,0,,15.6,8.9,,F,,,,,,,,,,,
SALINAS.C,19510417,2359,0.000,,18.3,7.8,,,,,,,,,,,,,
SALINAS.C,19510418,2359,0.000,,18.9,4.4,,,,,,,,,,,,,
SALINAS.C,19510419,2359,0,,18.3,10.0,,,,,,,,,,,,,
SALINAS.C,19510420,2359,0.000,,17.2,10.0,,,,,,,,,,,,,
SALINAS.C,19510421,2359,0.000,,17.8,6.7,,,,,,,,,,,,,
SALINAS.C,19510422,2359,0.000,,19.4,6.7,,,,,,,,,,,,,
SALINAS.C,19510423,2359,0.254,,14.4,9.4,,R,,,,,,,,,,,
SALINAS.C,19510424,2359,5.838,,15.0,8.3,,R,,,,,,,,,,,
SALINAS.C,19510425,2359,0.508,,16.7,8.3,,R,,,,,,,,,,,
SALINAS.C,19510426,2359,0.000,,15.6,7.2,,,,,,,,,,,,,
SALINAS.C,19510427,2359,0.000,,20.0,4.4,,F,,,,,,,,,,,
SALINAS.C,19510428,2359,14.72,,15.6,8.3,,R,,,,,,,,,,,
SALINAS.C,19510429,2359,1.777,,13.9,6.7,,R,,,,,,,,,,,
SALINAS.C,19510430,2359,0.000,,15.6,3.3,,,,,,,,,,,,,
SALINAS.C,19510501,2359,0,,18.9,6.7,,,,,,,,,,,,,
SALINAS.C,19510502,2359,0.000,,19.4,6.7,,,,,,,,,,,,,
SALINAS.C,19510503,2359,3.046,,16.1,11.1,,R,,,,,,,,,,,
SALINAS.C,19510504,2359,0.761,,21.7,8.9,,R,,,,,,,,,,,
SALINAS.C,19510505,2359,0.000,,18.3,10.0,,,,,,,,,,,,,
SALINAS.C,19510506,2359,0.000,,18.3,9.4,,,,,,,,,,,,,
SALINAS.C,19510507,2359,0.000,,20.0,6.1,,,,,,,,,,,,,
SALINAS.C,19510508,2359,0.000,,19.4,6.1,,,,,,,,,,,,,
SALINAS.C,19510509,2359,0.000,,23.3,7.8,,F,,,,,,,,,,,
SALINAS.C,19510510,2359,0.000,,21.1,7.2,,,,,,,,,,,,,
SALINAS.C,19510511,2359,0.000,,17.2,10.0,,,,,,,,,,,,,
SALINAS.C,19510512,2359,0.000,,18.3,6.7,,,,,,,,,,,,,
SALINAS.C,19510513,2359,0.000,,16.1,6.7,,,,,,,,,,,,,
SALINAS.C,19510514,2359,0.000,,23.3,6.7,,,,,,,,,,,,,
SALINAS.C,19510515,2359,0.000,,20.0,5.6,,F,,,,,,,,,,,
SALINAS.C,19510516,2359,0.000,,21.1,10.6,,F,,,,,,,,,,,
SALINAS.C,19510517,2359,0.000,,19.4,10.6,,F,,,,,,,,,,,
SALINAS.C,19510518,2359,0.000,,18.9,11.1,,F,,,,,,,,,,,
SALINAS.C,19510519,2359,0.000,,20.0,10.0,,F,,,,,,,,,,,
SALINAS.C,19510520,2359,0.000,,17.8,10.6,,F,,,,,,,,,,,
SALINAS.C,19510521,2359,0.000,,17.8,10.6,,HZ,,,,,,,,,,,
SALINAS.C,19510522,2359,0,,20.0,11.1,,HZ,,,,,,,,,,,
SALINAS.C,19510523,2359,0.000,,19.4,11.1,,,,,,,,,,,,,
SALINAS.C,19510524,2359,0.000,,25.6,8.9,,,,,,,,,,,,,
SALINAS.C,19510525,2359,0.000,,35.6,10.0,,,,,,,,,,,,,
SALINAS.C,19510526,2359,0.000,,23.9,11.7,,F,,,,,,,,,,,
SALINAS.C,19510527,2359,0.000,,20.6,11.7,,F,,,,,,,,,,,
SALINAS.C,19510528,2359,0.000,,22.2,10.0,,F,,,,,,,,,,,
SALINAS.C,19510529,2359,0.000,,18.3,9.4,,F,,,,,,,,,,,
SALINAS.C,19510530,2359,0.000,,20.6,10.0,,,,,,,,,,,,,
SALINAS.C,19510531,2359,0.000,,22.2,8.9,,,,,,,,,,,,,
SALINAS.C,19510601,2359,0.000,,27.8,5.6,,,,,,,,,,,,,
SALINAS.C,19510602,2359,0.000,,26.7,7.2,,,,,,,,,,,,,
SALINAS.C,19510603,2359,0.000,,19.4,10.0,,F,,,,,,,,,,,
SALINAS.C,19510604,2359,0,,18.9,10.0,,F,,,,,,,,,,,
SALINAS.C,19510605,2359,0,,16.7,10.6,,,,,,,,,,,,,
SALINAS.C,19510606,2359,0.000,,17.2,9.4,,,,,,,,,,,,,
SALINAS.C,19510607,2359,0.000,,16.7,8.9,,,,,,,,,,,,,
SALINAS.C,19510608,2359,0.000,,17.2,10.0,,,,,,,,,,,,,
SALINAS.C,19510609,2359,0.000,,17.2,10.6,,,,,,,,,,,,,
SALINAS.C,19510610,2359,0,,17.2,10.0,,F,,,,,,,,,,,
SALINAS.C,19510611,2359,0.000,,17.2,10.0,,,,,,,,,,,,,
SALINAS.C,19510612,2359,0.000,,22.2,11.1,,F,,,,,,,,,,,
SALINAS.C,19510613,2359,0.000,,21.1,11.1,,F,,,,,,,,,,,
SALINAS.C,19510614,2359,0.000,,20.6,12.2,,F,,,,,,,,,,,
SALINAS.C,19510615,2359,0,,21.1,12.2,,F,,,,,,,,,,,
SALINAS.C,19510616,2359,0.508,,18.3,12.2,,R,,,,,,,,,,,
SALINAS.C,19510617,2359,0.508,,15.6,11.7,,R,,,,,,,,,,,
SALINAS.C,19510618,2359,0.000,,21.7,12.8,,F,,,,,,,,,,,
SALINAS.C,19510619,2359,0.000,,17.8,13.9,,HZ,,,,,,,,,,,
SALINAS.C,19510620,2359,0.000,,21.1,13.9,,F,,,,,,,,,,,
SALINAS.C,19510621,2359,0,,21.1,12.2,,,,,,,,,,,,,
SALINAS.C,19510622,2359,0.000,,21.1,12.2,,,,,,,,,,,,,
SALINAS.C,19510623,2359,0.000,,20.6,12.2,,,,,,,,,,,,,
SALINAS.C,19510624,2359,0.000,,20.0,11.7,,,,,,,,,,,,,
SALINAS.C,19510625,2359,0.000,,22.2,13.9,,,,,,,,,,,,,
SALINAS.C,19510626,2359,0.000,,21.1,12.8,,,,,,,,,,,,,
SALINAS.C,19510627,2359,0,,21.1,10.6,,F,,,,,,,,,,,
SALINAS.C,19510628,2359,0.000,,21.7,11.1,,F,,,,,,,,,,,
SALINAS.C,19510629,2359,0.000,,22.2,12.2,,F,,,,,,,,,,,
SALINAS.C,19510630,2359,0.000,,20.0,11.7,,,,,,,,,,,,,
SALINAS.C,19510701,2359,0,,20.0,12.2,,,,,,,,,,,,,
SALINAS.C,19510702,2359,0.000,,20.0,12.2,,,,,,,,,,,,,
SALINAS.C,19510703,2359,0,,19.4,11.1,,HZ,,,,,,,,,,,
SALINAS.C,19510704,2359,0.000,,21.1,9.4,,,,,,,,,,,,,
SALINAS.C,19510705,2359,0.000,,21.7,11.7,,,,,,,,,,,,,
SALINAS.C,19510706,2359,0.000,,22.2,7.8,,,,,,,,,,,,,
SALINAS.C,19510707,2359,0.000,,22.2,11.1,,F,,,,,,,,,,,
SALINAS.C,19510708,2359,,,22.8,10.6,,F,,,,,,,,,,,
SALINAS.C,19510709,2359,0,,16.1,11.1,,F,,,,,,,,,,,
SALINAS.C,19510710,2359,0,,17.2,11.7,,F,,,,,,,,,,,
SALINAS.C,19510711,2359,0,,18.9,11.7,,,,,,,,,,,,,
SALINAS.C,19510712,2359,0,,20.0,11.7,,,,,,,,,,,,,
SALINAS.C,19510713,2359,0.000,,20.6,10.0,,F,,,,,,,,,,,
SALINAS.C,19510714,2359,0,,20.0,10.0,,F,,,,,,,,,,,
SALINAS.C,19510715,2359,0.000,,22.8,11.1,,F,,,,,,,,,,,
SALINAS.C,19510716,2359,0.000,,20.6,11.1,,F,,,,,,,,,,,
SALINAS.C,19510717,2359,0.000,,24.4,10.6,,F,,,,,,,,,,,
SALINAS.C,19510718,2359,0.000,,27.8,12.8,,,,,,,,,,,,,
SALINAS.C,19510719,2359,0.000,,25.0,12.2,,,,,,,,,,,,,
SALINAS.C,19510720,2359,0.000,,19.4,12.2,,F,,,,,,,,,,,
SALINAS.C,19510721,2359,0,,18.9,11.7,,F,,,,,,,,,,,
SALINAS.C,19510722,2359,0,,18.3,11.1,,F,,,,,,,,,,,
SALINAS.C,19510723,2359,0,,19.4,11.7,,F,,,,,,,,,,,
SALINAS.C,19510724,2359,0,,18.9,12.2,,F,,,,,,,,,,,
SALINAS.C,19510725,2359,0,,20.0,11.1,,F,,,,,,,,,,,
SALINAS.C,19510726,2359,0,,21.1,10.0,,F,,,,,,,,,,,
SALINAS.C,19510727,2359,0,,19.4,10.6,,F,,,,,,,,,,,
SALINAS.C,19510728,2359,0,,20.0,11.1,,F,,,,,,,,,,,
SALINAS.C,19510729,2359,0,,20.6,11.1,,F,,,,,,,,,,,
SALINAS.C,19510730,2359,0,,22.2,11.1,,F,,,,,,,,,,,
SALINAS.C,19510731,2359,0,,20.6,10.0,,F,,,,,,,,,,,
SALINAS.C,19510801,2359,0,,18.9,11.1,,F,,,,,,,,,,,
SALINAS.C,19510802,2359,0,,18.9,11.7,,F,,,,,,,,,,,
SALINAS.C,19510803,2359,0,,18.9,11.7,,,,,,,,,,,,,
SALINAS.C,19510804,2359,0,,20.6,11.7,,,,,,,,,,,,,
SALINAS.C,19510805,2359,0,,21.7,11.7,,F,,,,,,,,,,,
SALINAS.C,19510806,2359,0,,21.1,11.1,,F,,,,,,,,,,,
SALINAS.C,19510807,2359,0,,18.3,11.1,,F,,,,,,,,,,,
SALINAS.C,19510808,2359,0.000,,18.9,11.1,,F,,,,,,,,,,,
SALINAS.C,19510809,2359,0,,20.0,11.1,,F,,,,,,,,,,,
SALINAS.C,19510810,2359,0,,18.9,11.1,,F,,,,,,,,,,,
SALINAS.C,19510811,2359,0,,21.1,10.6,,F,,,,,,,,,,,
SALINAS.C,19510812,2359,0.000,,22.2,8.9,,F,,,,,,,,,,,
SALINAS.C,19510813,2359,0,,23.3,9.4,,F,,,,,,,,,,,
SALINAS.C,19510814,2359,0.000,,26.7,10.0,,F,,,,,,,,,,,
SALINAS.C,19510815,2359,0.000,,23.9,10.6,,F,,,,,,,,,,,
SALINAS.C,19510816,2359,0.000,,22.2,12.2,,F,,,,,,,,,,,
SALINAS.C,19510817,2359,0,,22.2,12.2,,F,,,,,,,,,,,
SALINAS.C,19510818,2359,0.000,,21.7,12.8,,F,,,,,,,,,,,
SALINAS.C,19510819,2359,0,,22.8,13.3,,F,,,,,,,,,,,
SALINAS.C,19510820,2359,0.000,,23.9,13.3,,F,,,,,,,,,,,
SALINAS.C,19510821,2359,0,,21.7,13.9,,,,,,,,,,,,,
SALINAS.C,19510822,2359,0.000,,22.2,13.9,,,,,,,,,,,,,
SALINAS.C,19510823,2359,0.000,,21.1,13.9,,F,,,,,,,,,,,
SALINAS.C,19510824,2359,0.000,,21.1,13.3,,F,,,,,,,,,,,
SALINAS.C,19510825,2359,0.000,,23.3,11.7,,F,,,,,,,,,,,
SALINAS.C,19510826,2359,0,,20.6,12.2,,F,,,,,,,,,,,
SALINAS.C,19510827,2359,0.000,,20.6,12.2,,F,,,,,,,,,,,
SALINAS.C,19510828,2359,0.000,,20.6,12.8,,,,,,,,,,,,,
SALINAS.C,19510829,2359,0.000,,25.0,13.3,,,,,,,,,,,,,
SALINAS.C,19510830,2359,0.000,,24.4,13.3,,,,,,,,,,,,,
SALINAS.C,19510831,2359,0.000,,21.1,12.2,,,,,,,,,,,,,
SALINAS.C,19510901,2359,0.000,,21.1,13.3,,,,,,,,,,,,,
SALINAS.C,19510902,2359,0,,21.1,12.8,,F,,,,,,,,,,,
SALINAS.C,19510903,2359,0,,20.6,11.7,,F,,,,,,,,,,,
SALINAS.C,19510904,2359,0,,21.1,12.8,,F,,,,,,,,,,,
SALINAS.C,19510905,2359,0.000,,21.7,11.7,,,,,,,,,,,,,
SALINAS.C,19510906,2359,0.000,,22.2,11.7,,F,,,,,,,,,,,
SALINAS.C,19510907,2359,0.000,,27.2,11.1,,F,,,,,,,,,,,
SALINAS.C,19510908,2359,0.000,,35.6,9.4,,F,,,,,,,,,,,
SALINAS.C,19510909,2359,0.000,,32.2,12.2,,F,,,,,,,,,,,
SALINAS.C,19510910,2359,0.000,,23.3,10.6,,F,,,,,,,,,,,
SALINAS.C,19510911,2359,0.000,,23.3,12.8,,F,,,,,,,,,,,
SALINAS.C,19510912,2359,0.000,,23.3,12.8,,F,,,,,,,,,,,
SALINAS.C,19510913,2359,0.000,,21.7,13.9,,HZ,,,,,,,,,,,
SALINAS.C,19510914,2359,0.000,,25.6,13.3,,HZ,,,,,,,,,,,
SALINAS.C,19510915,2359,0.000,,30.6,12.2,,,,,,,,,,,,,
SALINAS.C,19510916,2359,0,,25.6,12.8,,F,,,,,,,,,,,
SALINAS.C,19510917,2359,0.000,,24.4,13.3,,F,,,,,,,,,,,
SALINAS.C,19510918,2359,0,,20.0,12.2,,F,,,,,,,,,,,
SALINAS.C,19510919,2359,0.000,,27.8,11.1,,F,,,,,,,,,,,
SALINAS.C,19510920,2359,0.000,,23.9,12.2,,F,,,,,,,,,,,
SALINAS.C,19510921,2359,0,,20.6,12.2,,F,,,,,,,,,,,
SALINAS.C,19510922,2359,0.000,,20.6,11.7,,F,,,,,,,,,,,
SALINAS.C,19510923,2359,0.000,,20.0,11.1,,F,,,,,,,,,,,
SALINAS.C,19510924,2359,0.000,,22.8,12.2,,F,,,,,,,,,,,
SALINAS.C,19510925,2359,0,,19.4,11.7,,F,,,,,,,,,,,
SALINAS.C,19510926,2359,0.000,,18.9,12.2,,F,,,,,,,,,,,
SALINAS.C,19510927,2359,0,,19.4,11.7,,F,,,,,,,,,,,
SALINAS.C,19510928,2359,0.000,,22.8,11.1,,,,,,,,,,,,,
SALINAS.C,19510929,2359,0,,25.6,13.9,,F,,,,,,,,,,,
SALINAS.C,19510930,2359,0,,21.7,14.4,,F,,,,,,,,,,,
SALINAS.C,19511001,2359,0.000,,27.8,13.9,,F,,,,,,,,,,,
SALINAS.C,19511002,2359,0,,23.9,14.4,,,,,,,,,,,,,
SALINAS.C,19511003,2359,0.000,,23.3,11.7,,F,,,,,,,,,,,
SALINAS.C,19511004,2359,0.000,,25.6,7.8,,F,,,,,,,,,,,
SALINAS.C,19511005,2359,0.000,,30.0,6.7,,,,,,,,,,,,,
SALINAS.C,19511006,,,,,,,,,,,,,,,,,,
SALINAS.C,19511007,2359,0.000,,35.0,11.7,,,,,,,,,,,,,
SALINAS.C,19511008,2359,0.000,,28.3,9.4,,F,,,,,,,,,,,
SALINAS.C,19511009,2359,0.000,,24.4,6.7,,F,,,,,,,,,,,
SALINAS.C,19511010,2359,0.000,,25.6,9.4,,F,,,,,,,,,,,
SALINAS.C,19511011,2359,0.000,,22.8,11.7,,F,,,,,,,,,,,
SALINAS.C,19511012,2359,0.000,,24.4,7.8,,,,,,,,,,,,,
SALINAS.C,19511013,2359,0.000,,27.2,7.8,,,,,,,,,,,,,
SALINAS.C,19511014,2359,0.000,,28.3,8.3,,,,,,,,,,,,,
SALINAS.C,19511015,2359,0.000,,23.9,10.6,,F,,,,,,,,,,,
SALINAS.C,19511016,2359,0.000,,19.4,9.4,,,,,,,,,,,,,
SALINAS.C,19511017,2359,0.000,,23.9,6.7,,,,,,,,,,,,,
SALINAS.C,19511018,2359,0.000,,23.9,10.0,,F,,,,,,,,,,,
SALINAS.C,19511019,2359,0.000,,24.4,11.1,,F,,,,,,,,,,,
SALINAS.C,19511020,2359,0.000,,22.8,8.3,,F,,,,,,,,,,,
SALINAS.C,19511021,2359,0.000,,21.7,6.1,,,,,,,,,,,,,
