

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1990 to November 7, 2016, retrieved on November 8, 2016"
" (9808 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 94% of requested data were available from station SNTACRUZ.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation         8906            0            0            0          902        "
"                     SNTACRUZ.A   none         none         none         "
"Air Temps, max/min    9295            0            0            0          513        "
"                     SNTACRUZ.A   none         none         none         "
"Soil Temps, max/min   9137            0            0            0          671        "
"                     SNTACRUZ.A   none         none         none         "
"Rel. Humidity         9321            0            0            0          487        "
"                     SNTACRUZ.A   none         none         none         "
"ETo                   9432            0            0            0          376        "
"                     SNTACRUZ.A   none         none         none         "
"Solar Radiation       9299            0            0            0          509        "
"                     SNTACRUZ.A   none         none         none         "
"Wind Speed & Dir      9414            0            0            0          394        "
"                     SNTACRUZ.A   none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
SNTACRUZ.A,19900214,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900215,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900216,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900217,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900218,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900219,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900220,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900221,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900222,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900223,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900224,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900225,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900226,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900227,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900228,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900301,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900302,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900303,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900304,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900305,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900306,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900307,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900308,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900309,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900310,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900311,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900312,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900313,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900314,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900315,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900316,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900317,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900318,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900319,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900320,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900321,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900322,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900323,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900324,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900325,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900326,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900327,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900328,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900329,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900330,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900331,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900401,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900402,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900403,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900404,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900405,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900406,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900407,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900408,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900409,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900410,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900411,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900412,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900413,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900414,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900415,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900416,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900417,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900418,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900419,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900420,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900421,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900422,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900423,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900424,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900425,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900426,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900427,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900428,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900429,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900430,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900501,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900502,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900503,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900504,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900505,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900506,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900507,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900508,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900509,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900510,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900511,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900512,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900513,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900514,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900515,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900516,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900517,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900518,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900519,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900520,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900521,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900522,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900523,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900524,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900525,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900526,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900527,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900528,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900529,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900530,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900531,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900601,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900602,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900603,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900604,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900605,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900606,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900607,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900608,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900609,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900610,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900611,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900612,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900613,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900614,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900615,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900616,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900617,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900618,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900619,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900620,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900621,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900622,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900623,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900624,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900625,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900626,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900627,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900628,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900629,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900630,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900701,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900702,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900703,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900704,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900705,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900706,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900707,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900708,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900709,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900710,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900711,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900712,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900713,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900714,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900715,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900716,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900717,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900718,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900719,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900720,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900721,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900722,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900723,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900724,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900725,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900726,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900727,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900728,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900729,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900730,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900731,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900801,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900802,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900803,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900804,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900805,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900806,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900807,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900808,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900809,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900810,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900811,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900812,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900813,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900814,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900815,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900816,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900817,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900818,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900819,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900820,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900821,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900822,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900823,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900824,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900825,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900826,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900827,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900828,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900829,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900830,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900831,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900901,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900902,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900903,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900904,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900905,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900906,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900907,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900908,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900909,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900910,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900911,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900912,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900913,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900914,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900915,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900916,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900917,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900918,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900919,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900920,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900921,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900922,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900923,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900924,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900925,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900926,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900927,,,,,,,,,,,,,,,,,,
SNTACRUZ.A,19900928,2359,,,20.0,13.9,,,SW,1,,,,,,,1.777,100.0,72.3
SNTACRUZ.A,19900929,2359,,,20.0,12.8,,,W,1,,,,,,,1.777,100.0,77.3
SNTACRUZ.A,19900930,2359,0.000,,25.6,11.1,,,W,1,,,,,,206,3.046,100.0,44.0
SNTACRUZ.A,19901001,2359,,,21.1,12.2,,,E,1,,,,,,158,2.031,100.0,62.9
SNTACRUZ.A,19901002,2359,,,21.7,10.6,,,SW,1,,,,,,175,2.792,100.0,57.8
SNTACRUZ.A,19901003,2359,,,30.6,10.0,,,SW,1,,,,,,207,3.807,100.0,23.3
SNTACRUZ.A,19901004,2359,,,20.0,11.7,,,NW,2,,,,,,,1.269,100.0,79.4
SNTACRUZ.A,19901005,2359,,,21.1,12.8,,,W,1,,,,,,175,2.792,100.0,64.8
SNTACRUZ.A,19901006,2359,,,23.9,10.0,,,W,1,,,,,,201,3.046,100.0,41.8
SNTACRUZ.A,19901007,2359,,,26.7,7.2,,,NW,2,,,,,,206,3.553,99.6,13.5
SNTACRUZ.A,19901008,2359,,,30.0,9.4,,,NW,1,,,,,,204,3.807,45.2,13.6
SNTACRUZ.A,19901009,2359,,,31.1,11.1,,,NW,2,,,,,,206,4.061,58.5,11.4
SNTACRUZ.A,19901010,2359,,,26.1,10.0,,,NW,1,,,,,,198,3.553,100.0,25.9
SNTACRUZ.A,19901011,2359,,,30.6,7.2,,,W,1,,,,,,190,3.553,98.9,13.9
SNTACRUZ.A,19901012,2359,,,30.0,8.9,,,W,1,,,,,,190,3.553,100.0,24.9
SNTACRUZ.A,19901013,2359,,,19.4,8.3,,,SW,1,,,,,,151,3.553,100.0,66.6
SNTACRUZ.A,19901014,2359,,,20.0,7.2,,,SW,1,,,,,,181,2.792,100.0,59.4
SNTACRUZ.A,19901015,2359,,,21.7,7.2,,,SW,1,,,,,,165,2.538,100.0,52.5
SNTACRUZ.A,19901016,2359,,,22.8,10.0,,,W,1,,,,,,143,2.538,100.0,49.1
SNTACRUZ.A,19901017,2359,,,23.3,7.8,,,SW,1,,,,,,167,2.792,100.0,29.9
SNTACRUZ.A,19901018,2359,,,21.1,10.6,,,W,1,,,,,,113,1.777,100.0,43.8
SNTACRUZ.A,19901019,2359,,,21.7,7.8,,,E,1,,,,,,169,3.046,100.0,28.9
SNTACRUZ.A,19901020,2359,,,22.2,5.6,,,SW,2,,,,,,174,2.792,84.8,36.3
SNTACRUZ.A,19901021,2359,,,26.7,7.8,,,W,2,,,,,,168,3.046,87.6,13.3
SNTACRUZ.A,19901022,2359,,,22.8,8.9,,,SW,1,,,,,,163,2.792,100.0,34.9
SNTACRUZ.A,19901023,2359,,,26.7,7.8,,,W,1,,,,,,163,2.792,100.0,34.5
SNTACRUZ.A,19901024,2359,,,28.9,9.4,,,W,1,,,,,,165,3.046,99.0,23.8
SNTACRUZ.A,19901025,2359,,,21.1,9.4,,,SW,1,,,,,,143,2.284,100.0,44.3
SNTACRUZ.A,19901026,2359,,,24.4,8.9,,,NW,1,,,,,,158,2.538,100.0,40.1
SNTACRUZ.A,19901027,2359,,,24.4,8.3,,,SW,1,,,,,,159,2.538,100.0,34.0
SNTACRUZ.A,19901028,2359,,,21.7,7.2,,,SW,1,,,,,,152,2.284,100.0,48.0
SNTACRUZ.A,19901029,2359,,,20.0,6.7,,,E,1,,,,,,138,1.777,100.0,46.7
SNTACRUZ.A,19901030,2359,,,21.1,7.2,,,W,1,,,,,,146,2.284,100.0,56.6
SNTACRUZ.A,19901031,2359,,,18.3,8.9,,,NW,1,,,,,,86,1.523,100.0,44.7
SNTACRUZ.A,19901101,2359,0.000,,18.3,4.4,,,NW,1,,,17.2,11.1,,150,2.284,100.0,33.8
SNTACRUZ.A,19901102,2359,0.000,,18.3,5.6,,,NE,1,,,15.6,10.0,,152,2.792,83.9,15.1
SNTACRUZ.A,19901103,2359,0.000,,18.3,5.6,,,SW,1,,,16.7,9.4,,147,2.284,73.9,24.1
SNTACRUZ.A,19901104,2359,0.000,,21.1,5.6,,,NW,1,,,17.8,10.0,,143,2.284,100.0,25.5
SNTACRUZ.A,19901105,2359,0.000,,18.9,6.7,,,SW,1,,,17.8,11.1,,140,1.777,100.0,60.9
SNTACRUZ.A,19901106,2359,0.000,,20.6,8.3,,,NE,2,,,17.2,10.6,,145,2.792,69.2,18.0
SNTACRUZ.A,19901107,2359,0.000,,17.8,7.2,,,NE,1,,,17.2,11.1,,140,2.284,68.5,18.9
SNTACRUZ.A,19901108,2359,0.000,,22.8,6.1,,,SW,1,,,17.8,10.6,,136,2.284,77.9,27.3
SNTACRUZ.A,19901109,2359,0.000,,24.4,7.2,,,NW,1,,,18.9,11.7,,140,2.284,100.0,35.7
SNTACRUZ.A,19901110,2359,0.000,,28.9,6.7,,,NW,1,,,18.9,11.1,,142,2.538,89.3,15.3
SNTACRUZ.A,19901111,2359,,,26.1,9.4,,,NW,2,,,18.9,12.2,,110,2.031,48.7,22.7
SNTACRUZ.A,19901112,2359,0.000,,25.0,10.0,,,NW,2,,,19.4,12.8,,133,2.538,49.7,25.4
SNTACRUZ.A,19901113,2359,,,21.7,7.2,,,E,1,,,17.8,12.2,,106,1.777,98.9,35.1
SNTACRUZ.A,19901114,,0.000,,,,,,E,1,,,,,,,0.508,98.0,72.6
SNTACRUZ.A,19901115,2359,0.000,,22.2,10.0,,,NW,1,,,17.8,12.2,,123,2.031,70.8,35.8
