

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1951 to November 7, 2016, retrieved on November 8, 2016"
" (24053 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 69% of requested data were available from station WTSNVILE.C.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        21639            0            0            0         2414        "
"                     WTSNVILE.C   none         none         none         "
"Air Temps, max/min   21194            0            0            0         2859        "
"                     WTSNVILE.C   none         none         none         "
"Air Temps, observed  21238            0            0            0         2815        "
"                     WTSNVILE.C   none         none         none         "
"Weather Condition     2251            0            0            0        21802        "
"                     WTSNVILE.C   none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
WTSNVILE.C,19510301,800,13.45,,11.7,0.6,3.9,R,,,,,,,,,,,
WTSNVILE.C,19510302,800,2.538,,12.2,-1.7,0.6,R,,,,,,,,,,,
WTSNVILE.C,19510303,800,0.000,,13.3,-0.6,1.7,,,,,,,,,,,,
WTSNVILE.C,19510304,800,1.015,,10.6,1.7,5.6,R,,,,,,,,,,,
WTSNVILE.C,19510305,800,30.45,,12.8,5.6,9.4,R,,,,,,,,,,,
WTSNVILE.C,19510306,800,1.015,,13.9,7.2,7.8,R,,,,,,,,,,,
WTSNVILE.C,19510307,800,7.360,,15.6,6.7,8.9,R,,,,,,,,,,,
WTSNVILE.C,19510308,800,0.000,,16.1,3.9,7.2,,,,,,,,,,,,
WTSNVILE.C,19510309,800,0.761,,15.6,7.2,10.0,R,,,,,,,,,,,
WTSNVILE.C,19510310,800,0.000,,,,6.1,,,,,,,,,,,,
WTSNVILE.C,19510311,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510312,800,0.000,,,,12.2,,,,,,,,,,,,
WTSNVILE.C,19510313,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510314,800,0.000,,26.7,5.0,13.9,,,,,,,,,,,,
WTSNVILE.C,19510315,800,0.000,,14.4,5.0,7.8,,,,,,,,,,,,
WTSNVILE.C,19510316,800,0.000,,15.0,6.7,8.3,,,,,,,,,,,,
WTSNVILE.C,19510317,800,0.000,,21.7,8.3,10.0,,,,,,,,,,,,
WTSNVILE.C,19510318,800,0.000,,22.2,4.4,10.6,,,,,,,,,,,,
WTSNVILE.C,19510319,800,0.000,,21.1,3.9,12.8,,,,,,,,,,,,
WTSNVILE.C,19510320,800,0.000,,18.9,6.1,8.9,,,,,,,,,,,,
WTSNVILE.C,19510321,800,0.000,,16.7,8.3,10.0,,,,,,,,,,,,
WTSNVILE.C,19510322,800,0.000,,17.2,6.7,10.0,,,,,,,,,,,,
WTSNVILE.C,19510323,800,0.000,,25.0,3.9,11.7,,,,,,,,,,,,
WTSNVILE.C,19510324,800,0.000,,27.2,6.1,14.4,,,,,,,,,,,,
WTSNVILE.C,19510325,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510326,800,0.000,,18.3,5.6,11.7,,,,,,,,,,,,
WTSNVILE.C,19510327,800,0.000,,22.8,3.3,11.1,,,,,,,,,,,,
WTSNVILE.C,19510328,800,0.000,,20.0,5.0,12.2,,,,,,,,,,,,
WTSNVILE.C,19510329,800,0,,16.1,10.6,11.7,,,,,,,,,,,,
WTSNVILE.C,19510330,800,0,,15.0,1.1,8.3,,,,,,,,,,,,
WTSNVILE.C,19510331,800,0.000,,16.1,0.6,8.3,,,,,,,,,,,,
WTSNVILE.C,19510401,800,0.000,,,,8.3,,,,,,,,,,,,
WTSNVILE.C,19510402,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510403,800,0.000,,16.7,6.7,11.7,,,,,,,,,,,,
WTSNVILE.C,19510404,800,0.000,,14.4,8.3,11.7,,,,,,,,,,,,
WTSNVILE.C,19510405,800,0.000,,12.8,9.4,11.1,,,,,,,,,,,,
WTSNVILE.C,19510406,800,0.000,,13.3,9.4,10.0,,,,,,,,,,,,
WTSNVILE.C,19510407,800,0.000,,13.9,8.9,10.0,,,,,,,,,,,,
WTSNVILE.C,19510408,800,0.000,,20.6,7.2,9.4,,,,,,,,,,,,
WTSNVILE.C,19510409,800,0.000,,17.2,7.2,9.4,,,,,,,,,,,,
WTSNVILE.C,19510410,800,0.000,,14.4,8.3,9.4,,,,,,,,,,,,
WTSNVILE.C,19510411,800,0.000,,,,11.1,,,,,,,,,,,,
WTSNVILE.C,19510412,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510413,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510414,800,0.000,,,,10.0,,,,,,,,,,,,
WTSNVILE.C,19510415,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510416,800,0.000,,15.6,8.9,10.0,,,,,,,,,,,,
WTSNVILE.C,19510417,800,0.000,,16.7,8.9,12.2,,,,,,,,,,,,
WTSNVILE.C,19510418,800,0.000,,17.2,5.6,13.3,,,,,,,,,,,,
WTSNVILE.C,19510419,800,0.000,,17.8,8.9,13.3,,,,,,,,,,,,
WTSNVILE.C,19510420,800,0.000,,15.0,8.9,11.1,,,,,,,,,,,,
WTSNVILE.C,19510421,800,0.000,,15.0,9.4,10.0,,,,,,,,,,,,
WTSNVILE.C,19510422,800,0.000,,15.6,6.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510423,800,0.000,,15.0,8.3,10.6,,,,,,,,,,,,
WTSNVILE.C,19510424,800,0.000,,14.4,10.0,11.7,,,,,,,,,,,,
WTSNVILE.C,19510425,800,5.330,,13.3,7.2,10.6,R,,,,,,,,,,,
WTSNVILE.C,19510426,800,0.000,,15.0,5.6,10.0,,,,,,,,,,,,
WTSNVILE.C,19510427,800,0.000,,15.6,4.4,12.8,,,,,,,,,,,,
WTSNVILE.C,19510428,800,21.82,,,,10.0,R,,,,,,,,,,,
WTSNVILE.C,19510429,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510430,800,3.300,,17.2,2.8,8.3,R,,,,,,,,,,,
WTSNVILE.C,19510501,800,1.015,,15.6,5.0,8.3,R,,,,,,,,,,,
WTSNVILE.C,19510502,800,1.777,,17.2,6.1,8.3,R,,,,,,,,,,,
WTSNVILE.C,19510503,800,2.031,,16.1,8.3,11.7,R,,,,,,,,,,,
WTSNVILE.C,19510504,800,5.076,,17.8,10.0,12.8,R,,,,,,,,,,,
WTSNVILE.C,19510505,800,0.000,,17.2,9.4,12.2,,,,,,,,,,,,
WTSNVILE.C,19510506,800,0.000,,17.8,7.8,10.6,,,,,,,,,,,,
WTSNVILE.C,19510507,800,0.000,,20.6,7.8,11.7,,,,,,,,,,,,
WTSNVILE.C,19510508,800,0.000,,21.1,6.7,11.7,,,,,,,,,,,,
WTSNVILE.C,19510509,800,0.000,,21.1,7.2,8.9,,,,,,,,,,,,
WTSNVILE.C,19510510,800,0.000,,20.0,7.8,13.9,,,,,,,,,,,,
WTSNVILE.C,19510511,800,0.000,,16.7,7.8,12.2,,,,,,,,,,,,
WTSNVILE.C,19510512,800,0.000,,,,10.6,,,,,,,,,,,,
WTSNVILE.C,19510513,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510514,800,0.000,,24.4,4.4,12.8,,,,,,,,,,,,
WTSNVILE.C,19510515,800,0.000,,15.6,6.1,9.4,,,,,,,,,,,,
WTSNVILE.C,19510516,800,0.000,,17.2,9.4,10.6,,,,,,,,,,,,
WTSNVILE.C,19510517,800,0.000,,17.2,10.0,10.6,,,,,,,,,,,,
WTSNVILE.C,19510518,800,0.000,,15.6,10.0,10.0,,,,,,,,,,,,
WTSNVILE.C,19510519,800,0.000,,,,10.0,,,,,,,,,,,,
WTSNVILE.C,19510520,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510521,800,0.000,,13.9,9.4,10.0,,,,,,,,,,,,
WTSNVILE.C,19510522,800,0.254,,16.1,10.0,11.7,R,,,,,,,,,,,
WTSNVILE.C,19510523,800,0.000,,18.3,11.7,12.8,,,,,,,,,,,,
WTSNVILE.C,19510524,800,0.000,,23.3,7.2,13.9,,,,,,,,,,,,
WTSNVILE.C,19510525,800,0.000,,34.4,10.0,18.3,,,,,,,,,,,,
WTSNVILE.C,19510526,800,0.000,,22.8,11.7,18.9,,,,,,,,,,,,
WTSNVILE.C,19510527,800,0.000,,17.8,11.7,12.8,,,,,,,,,,,,
WTSNVILE.C,19510528,800,0.000,,18.9,10.0,12.2,,,,,,,,,,,,
WTSNVILE.C,19510529,800,0.000,,,,10.6,,,,,,,,,,,,
WTSNVILE.C,19510530,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510531,800,0.000,,28.9,7.2,11.1,,,,,,,,,,,,
WTSNVILE.C,19510601,800,0.000,,28.9,6.1,12.2,,,,,,,,,,,,
WTSNVILE.C,19510602,800,0.000,,,,13.3,,,,,,,,,,,,
WTSNVILE.C,19510603,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510604,800,0.000,,13.3,7.8,10.0,,,,,,,,,,,,
WTSNVILE.C,19510605,800,0.000,,15.0,7.2,11.1,,,,,,,,,,,,
WTSNVILE.C,19510606,800,0.000,,17.8,10.0,11.1,,,,,,,,,,,,
WTSNVILE.C,19510607,800,0.000,,17.8,8.3,10.6,,,,,,,,,,,,
WTSNVILE.C,19510608,800,0.000,,16.7,7.8,10.6,,,,,,,,,,,,
WTSNVILE.C,19510609,800,0.000,,,,10.6,,,,,,,,,,,,
WTSNVILE.C,19510610,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510611,800,0.000,,17.2,8.3,10.0,,,,,,,,,,,,
WTSNVILE.C,19510612,800,0.000,,18.3,9.4,11.1,,,,,,,,,,,,
WTSNVILE.C,19510613,800,0.000,,17.2,10.6,11.7,,,,,,,,,,,,
WTSNVILE.C,19510614,800,0.000,,18.3,11.1,12.8,,,,,,,,,,,,
WTSNVILE.C,19510615,800,0.000,,18.3,12.2,13.3,,,,,,,,,,,,
WTSNVILE.C,19510616,800,0,,,,12.8,,,,,,,,,,,,
WTSNVILE.C,19510617,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510618,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510619,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510620,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510621,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510622,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510623,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510624,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510625,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510626,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510627,,,,,,,,,,,,,,,,,,
WTSNVILE.C,19510628,800,0.000,,21.7,11.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510629,800,0.000,,21.1,8.9,12.2,,,,,,,,,,,,
WTSNVILE.C,19510630,800,0.000,,18.3,10.6,12.2,,,,,,,,,,,,
WTSNVILE.C,19510701,800,0.000,,17.8,11.7,12.8,,,,,,,,,,,,
WTSNVILE.C,19510702,800,0.000,,18.3,12.2,13.3,,,,,,,,,,,,
WTSNVILE.C,19510703,800,0.000,,20.0,11.1,12.2,,,,,,,,,,,,
WTSNVILE.C,19510704,800,0.000,,20.0,12.2,13.3,,,,,,,,,,,,
WTSNVILE.C,19510705,800,0.000,,22.8,12.2,13.9,,,,,,,,,,,,
WTSNVILE.C,19510706,800,0.000,,,,13.9,,,,,,,,,,,,
WTSNVILE.C,19510707,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510708,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510709,800,0.000,,17.2,8.9,12.2,,,,,,,,,,,,
WTSNVILE.C,19510710,800,0.000,,13.9,11.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510711,800,0.000,,16.1,11.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510712,800,0.000,,19.4,11.7,13.3,,,,,,,,,,,,
WTSNVILE.C,19510713,800,0.000,,19.4,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510714,800,0.000,,,,10.0,,,,,,,,,,,,
WTSNVILE.C,19510715,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510716,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510717,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510718,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510719,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510720,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510721,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510722,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510723,800,0.000,,,,11.7,,,,,,,,,,,,
WTSNVILE.C,19510724,800,0.000,,17.8,11.7,12.2,,,,,,,,,,,,
WTSNVILE.C,19510725,800,0.000,,18.3,11.7,12.8,,,,,,,,,,,,
WTSNVILE.C,19510726,800,0.000,,17.8,10.0,11.1,,,,,,,,,,,,
WTSNVILE.C,19510727,800,0.000,,18.3,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510728,800,0.000,,,,11.1,,,,,,,,,,,,
WTSNVILE.C,19510729,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510730,800,0.000,,19.4,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510731,800,0.000,,18.3,10.0,11.1,,,,,,,,,,,,
WTSNVILE.C,19510801,800,0.000,,17.2,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510802,800,0.000,,18.3,11.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510803,800,0.000,,17.8,10.0,11.1,,,,,,,,,,,,
WTSNVILE.C,19510804,800,0.000,,18.3,11.1,11.1,,,,,,,,,,,,
WTSNVILE.C,19510805,800,0.000,,19.4,11.1,12.2,,,,,,,,,,,,
WTSNVILE.C,19510806,800,0.000,,17.8,10.0,10.6,,,,,,,,,,,,
WTSNVILE.C,19510807,800,0.000,,17.8,10.6,10.6,,,,,,,,,,,,
WTSNVILE.C,19510808,800,0.000,,18.3,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510809,800,0.000,,17.8,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510810,800,0.000,,17.8,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510811,800,0.000,,20.0,11.1,11.1,,,,,,,,,,,,
WTSNVILE.C,19510812,800,0.000,,18.9,8.3,10.6,,,,,,,,,,,,
WTSNVILE.C,19510813,800,0.000,,20.0,8.9,10.0,,,,,,,,,,,,
WTSNVILE.C,19510814,800,0.000,,21.7,9.4,10.6,,,,,,,,,,,,
WTSNVILE.C,19510815,800,0.000,,19.4,10.0,10.6,,,,,,,,,,,,
WTSNVILE.C,19510816,800,0.000,,19.4,10.0,11.7,,,,,,,,,,,,
WTSNVILE.C,19510817,800,0.000,,19.4,11.7,11.7,,,,,,,,,,,,
WTSNVILE.C,19510818,800,0.000,,20.0,11.7,12.2,,,,,,,,,,,,
WTSNVILE.C,19510819,800,0.000,,20.0,12.2,13.9,,,,,,,,,,,,
WTSNVILE.C,19510820,800,0.000,,20.6,12.8,13.3,,,,,,,,,,,,
WTSNVILE.C,19510821,800,1.015,,20.0,12.8,14.4,R,,,,,,,,,,,
WTSNVILE.C,19510822,800,0.000,,20.6,13.9,13.9,,,,,,,,,,,,
WTSNVILE.C,19510823,800,0.000,,18.9,12.8,12.8,,,,,,,,,,,,
WTSNVILE.C,19510824,800,0.000,,18.3,12.2,12.8,,,,,,,,,,,,
WTSNVILE.C,19510825,800,0.000,,20.6,11.7,12.2,,,,,,,,,,,,
WTSNVILE.C,19510826,800,0.000,,18.3,11.1,12.8,,,,,,,,,,,,
WTSNVILE.C,19510827,800,0.000,,17.8,11.7,12.2,,,,,,,,,,,,
WTSNVILE.C,19510828,800,0.000,,17.8,12.2,12.8,,,,,,,,,,,,
WTSNVILE.C,19510829,800,0.000,,21.1,12.8,15.0,,,,,,,,,,,,
WTSNVILE.C,19510830,800,0.000,,21.1,12.8,15.6,,,,,,,,,,,,
WTSNVILE.C,19510831,800,0.000,,19.4,10.6,11.1,,,,,,,,,,,,
WTSNVILE.C,19510901,800,1.015,,19.4,12.8,13.3,R,,,,,,,,,,,
WTSNVILE.C,19510902,800,0.000,,18.9,12.2,12.8,,,,,,,,,,,,
WTSNVILE.C,19510903,800,0.000,,18.9,11.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510904,800,0.000,,20.0,11.1,12.2,,,,,,,,,,,,
WTSNVILE.C,19510905,800,0.000,,20.6,9.4,13.3,,,,,,,,,,,,
WTSNVILE.C,19510906,800,0.000,,20.0,9.4,12.8,,,,,,,,,,,,
WTSNVILE.C,19510907,800,0.000,,23.9,7.8,9.4,,,,,,,,,,,,
WTSNVILE.C,19510908,800,0.000,,36.1,8.3,13.3,,,,,,,,,,,,
WTSNVILE.C,19510909,800,0.000,,26.7,11.7,17.8,,,,,,,,,,,,
WTSNVILE.C,19510910,800,0.000,,20.0,10.0,11.1,,,,,,,,,,,,
WTSNVILE.C,19510911,800,0.000,,20.0,10.6,13.3,,,,,,,,,,,,
WTSNVILE.C,19510912,800,0.000,,19.4,12.2,12.8,,,,,,,,,,,,
WTSNVILE.C,19510913,800,0.000,,20.0,12.2,12.8,,,,,,,,,,,,
WTSNVILE.C,19510914,800,0.000,,26.7,12.8,13.9,,,,,,,,,,,,
WTSNVILE.C,19510915,800,0.000,,32.2,11.1,15.6,,,,,,,,,,,,
WTSNVILE.C,19510916,800,0.000,,23.3,12.8,13.9,,,,,,,,,,,,
WTSNVILE.C,19510917,800,0.000,,22.8,12.8,13.9,,,,,,,,,,,,
WTSNVILE.C,19510918,800,0.000,,20.6,11.1,13.3,,,,,,,,,,,,
WTSNVILE.C,19510919,800,0.000,,23.3,10.0,11.7,,,,,,,,,,,,
WTSNVILE.C,19510920,800,0.000,,21.1,11.1,12.2,,,,,,,,,,,,
WTSNVILE.C,19510921,800,0.000,,20.6,9.4,11.1,,,,,,,,,,,,
WTSNVILE.C,19510922,800,0.000,,,,10.6,,,,,,,,,,,,
WTSNVILE.C,19510923,,0.000,,,,,,,,,,,,,,,,
WTSNVILE.C,19510924,800,0.000,,18.9,10.6,12.2,,,,,,,,,,,,
WTSNVILE.C,19510925,800,0.000,,17.8,11.1,11.1,,,,,,,,,,,,
WTSNVILE.C,19510926,800,0.000,,16.1,11.1,11.7,,,,,,,,,,,,
WTSNVILE.C,19510927,800,0.000,,18.9,11.7,12.8,,,,,,,,,,,,
WTSNVILE.C,19510928,800,0.000,,20.6,10.6,13.3,,,,,,,,,,,,
WTSNVILE.C,19510929,800,0.000,,23.9,12.2,12.8,,,,,,,,,,,,
WTSNVILE.C,19510930,800,0.000,,20.6,12.8,13.9,,,,,,,,,,,,
WTSNVILE.C,19511001,800,0,,22.8,13.3,17.8,,,,,,,,,,,,
WTSNVILE.C,19511002,800,3.807,,21.1,15.0,16.1,R,,,,,,,,,,,
WTSNVILE.C,19511003,800,0.000,,22.2,12.2,13.3,,,,,,,,,,,,
WTSNVILE.C,19511004,800,0.000,,25.6,7.8,12.8,,,,,,,,,,,,
WTSNVILE.C,19511005,800,0.000,,27.8,6.1,12.8,,,,,,,,,,,,
